__run_id,__done,sampling,llm,code,Time,TOTAL_DRAM_ENERGY (J),TOTAL_PACKAGE_ENERGY (J),TOTAL_PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,AVG_USED_MEMORY,AVG_USED_SWAP,TOTAL_ENERGY (J)
run_8_repetition_6,DONE,200,code-millenials-34b_temp_0.0,16,173.718,190445128.48,114593305.131,0,404335509504.0,0.0,27192334237.131,0.0,5181.935
run_9_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,4,139.895,155137185.825,96191111.085,0,404335509504.0,0.0,27155391194.385,0.0,4189.99
run_10_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,61,153.303,171808628.898,109487626.943,0,404335509504.0,0.0,27157179168.0,0.0,3996.321
run_11_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,79,174.713,198322612.41,130007711.872,0,404335509504.0,0.0,27156725980.014,0.0,5845.905
run_12_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,63,99.069,114017740.214,76511329.834,0,404335509504.0,0.0,27156182475.461,0.0,2854.95
run_13_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,90,166.912,193621989.065,132792566.888,0,404335509504.0,0.0,27159472451.368,0.0,4883.573
run_14_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,53,149.099,175005823.91,122908602.332,0,404335509504.0,0.0,27157883853.28,0.0,4251.386
run_15_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,66,157.709,187568639.883,134661914.468,0,404335509504.0,0.0,27158707518.866,0.0,5194.148
run_16_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,52,173.117,208798444.582,153267540.178,0,404335509504.0,0.0,27162857108.226,0.0,5430.179
run_17_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,16,179.327,219609956.432,164801547.967,0,404335509504.0,0.0,27198117244.864,0.0,5740.118
run_18_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,170.71,212435150.704,162755070.068,0,404335509504.0,0.0,27160099053.137,0.0,5237.493
run_19_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,248.768,312860136.739,245557252.191,0,404335509504.0,0.0,27159930934.284,0.0,6933.806
run_20_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,169.113,215818475.736,173222798.063,0,404335509504.0,0.0,27161000600.935,0.0,5306.186
run_21_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,220.555,285369539.291,233580642.919,0,404335509504.0,0.0,37401854460.29,0.0,6682.344
run_22_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,184.123,133082287.139,201553346.852,0,404335509504.0,0.0,27164887142.178,0.0,4804.145
run_23_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,149.697,2071796.737,168470185.181,0,404335509504.0,0.0,27162929113.771,0.0,5023.365
run_24_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,149.707,4674130.178,173024829.24,0,404335509504.0,0.0,27150235484.16,0.0,4959.853
run_25_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,173.915,8641522.67,206563635.081,0,404335509504.0,0.0,27112978617.754,0.0,5756.421
run_26_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,174.326,12158825.093,213072995.804,0,404335509504.0,0.0,27146887754.483,0.0,5802.316
run_0_repetition_7,DONE,200,code-millenials-34b_temp_0.0,4,175.718,14939831.688,220360000.396,0,404335509504.0,0.0,27110994776.436,0.0,4716.935
run_1_repetition_7,DONE,200,code-millenials-34b_temp_0.0,61,136.69,13027427.586,175165603.954,0,404335509504.0,0.0,27111639264.234,0.0,3562.751
run_2_repetition_7,TODO,200,code-millenials-34b_temp_0.0,79, , , , , , , , , 
run_3_repetition_7,DONE,200,code-millenials-34b_temp_0.0,63,178.317,22721692.012,5324934.225,0,404335509504.0,0.0,27114471667.1,0.0,5713.07
run_4_repetition_7,DONE,200,code-millenials-34b_temp_0.0,90,193.33,28667700.807,12774758.272,0,404335509504.0,0.0,27116755925.686,0.0,6032.356
run_5_repetition_7,DONE,200,code-millenials-34b_temp_0.0,53,159.907,26474040.104,15860480.457,0,404335509504.0,0.0,27114983060.934,0.0,5296.711
run_6_repetition_7,DONE,200,code-millenials-34b_temp_0.0,66,149.702,26896728.716,19154600.98,0,404335509504.0,0.0,27116180433.579,0.0,3904.287
run_7_repetition_7,DONE,200,code-millenials-34b_temp_0.0,52,175.324,33920095.299,27598151.188,0,404335509504.0,0.0,27121582266.606,0.0,5756.429
run_8_repetition_7,DONE,200,code-millenials-34b_temp_0.0,16,172.523,36006908.879,32594512.374,0,404335509504.0,0.0,27153735765.333,0.0,4497.445
run_9_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,4,137.291,29948010.646,29501539.644,0,404335509504.0,0.0,27117957417.674,0.0,3574.274
run_10_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,61,154.91,35519798.55,37333573.995,0,404335509504.0,0.0,27117437334.433,0.0,4840.495
run_11_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,79,168.711,41041934.961,45609044.115,0,404335509504.0,0.0,27117630375.536,0.0,4667.536
run_12_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,63,98.869,25100104.834,29165551.431,0,404335509504.0,0.0,27118718224.516,0.0,2538.539
run_13_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,90,167.509,44607115.062,53605517.679,0,404335509504.0,0.0,27121596916.405,0.0,5447.399
run_14_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,53,153.699,43805014.102,54108063.071,0,404335509504.0,0.0,27120561409.995,0.0,5093.777
run_15_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,66,157.909,47801790.719,60489127.729,0,404335509504.0,0.0,27121004637.209,0.0,5133.568
run_16_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,52,172.717,54688338.151,71264984.088,0,404335509504.0,0.0,27127077737.655,0.0,4447.589
run_17_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,16,173.723,57090330.615,76804232.104,0,404335509504.0,0.0,27159514641.655,0.0,5394.954
run_18_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,171.317,58811703.465,81057221.615,0,404335509504.0,0.0,27123311928.69,0.0,4733.084
run_19_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,251.777,91624847.843,128819572.711,0,404335509504.0,0.0,27123289803.175,0.0,8401.497
run_20_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,171.31,66564870.924,94762500.664,0,404335509504.0,0.0,27124141082.256,0.0,5747.435
run_21_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,212.143,87150522.555,125281451.123,0,404335509504.0,0.0,36984682137.311,0.0,7044.172
run_22_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,185.724,80001918.105,116391955.663,0,404335509504.0,0.0,27129593486.039,0.0,5506.022
run_23_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,154.501,69451753.184,101984047.093,0,404335509504.0,0.0,27127772284.362,0.0,5156.761
run_24_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,151.297,70777887.281,104575010.45,0,404335509504.0,0.0,27128704083.757,0.0,5025.766
run_25_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,174.719,84780908.144,126256075.732,0,404335509504.0,0.0,27133180566.382,0.0,5074.578
run_26_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,194.73,96972472.318,146675020.867,0,404335509504.0,0.0,27166219851.093,0.0,5682.662
run_0_repetition_8,DONE,200,code-millenials-34b_temp_0.0,4,178.718,92332751.661,140861496.762,0,404335509504.0,0.0,27129900305.448,0.0,5807.893
run_1_repetition_8,DONE,200,code-millenials-34b_temp_0.0,61,137.288,73483501.023,112657460.094,0,404335509504.0,0.0,27129898757.953,0.0,4571.234
run_2_repetition_8,DONE,200,code-millenials-34b_temp_0.0,79,167.109,91780865.595,141820529.059,0,404335509504.0,0.0,27130855795.919,0.0,4897.883
run_3_repetition_8,DONE,200,code-millenials-34b_temp_0.0,63,175.92,99200706.422,154620145.862,0,404335509504.0,0.0,27131034197.43,0.0,4638.308
run_4_repetition_8,DONE,200,code-millenials-34b_temp_0.0,90,195.739,113595033.206,178487211.891,0,404335509504.0,0.0,27133298642.024,0.0,6517.66
run_5_repetition_8,DONE,200,code-millenials-34b_temp_0.0,53,158.103,94947805.351,149722884.382,0,404335509504.0,0.0,27130993265.778,0.0,5203.35
run_6_repetition_8,DONE,200,code-millenials-34b_temp_0.0,66,149.099,91776387.52,145523074.885,0,404335509504.0,0.0,27133006295.561,0.0,4296.488
run_7_repetition_8,DONE,200,code-millenials-34b_temp_0.0,52,171.914,107996969.282,172539175.552,0,404335509504.0,0.0,27138125752.641,0.0,4422.419
run_8_repetition_8,DONE,200,code-millenials-34b_temp_0.0,16,173.722,111255874.222,179386204.22,0,404335509504.0,0.0,27171766714.556,0.0,5272.66
run_9_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,4,140.495,92076908.623,149263231.567,0,404335509504.0,0.0,27134639214.545,0.0,3760.898
run_10_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,61,155.911,104144870.075,169830162.167,0,404335509504.0,0.0,27134125925.286,0.0,5086.241
run_11_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,79,173.72,119364850.974,194922262.63,0,404335509504.0,0.0,27134958801.508,0.0,5804.661
run_12_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,63,99.465,70092287.419,114624418.38,0,404335509504.0,0.0,27136106364.665,0.0,3306.793
run_13_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,90,168.909,121548940.315,198983171.053,0,404335509504.0,0.0,27138705224.019,0.0,5524.031
run_14_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,53,156.903,115930824.098,189994214.076,0,404335509504.0,0.0,27136993514.504,0.0,5256.13
run_15_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,66,157.11,118688189.183,195041962.343,0,404335509504.0,0.0,27138372328.254,0.0,4944.298
run_16_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,52,173.516,134361036.583,221076914.696,0,404335509504.0,0.0,27145361768.58,0.0,5798.49
run_17_repetition_8,TODO,200,speechless-codellama-34b_temp_0.0,16, , , , , , , , , 
run_18_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,170.32,139187596.239,5695144.601,0,404335509504.0,0.0,27138889581.543,0.0,5703.965
run_19_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,251.966,210335314.488,17648726.002,0,404335509504.0,0.0,27144019441.789,0.0,7199.122
run_20_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,167.919,143811146.206,18237189.252,0,404335509504.0,0.0,27143973368.086,0.0,5576.458
run_21_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,214.951,188221454.991,31024454.799,0,404335509504.0,0.0,37241909057.665,0.0,6752.255
run_22_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,184.929,166271800.303,33810292.439,0,404335509504.0,0.0,27145130554.609,0.0,6173.241
run_23_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,154.511,142015210.727,33492378.738,0,404335509504.0,0.0,27143644945.86,0.0,5145.069
run_24_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,148.299,138584137.087,36471213.636,0,404335509504.0,0.0,27143719289.626,0.0,4080.051
run_25_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,173.715,164433679.174,47628333.83,0,404335509504.0,0.0,27148943788.432,0.0,4961.887
run_26_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,172.914,165890647.352,52567228.511,0,404335509504.0,0.0,27181402310.651,0.0,4815.917
run_0_repetition_9,DONE,200,code-millenials-34b_temp_0.0,4,179.72,174812076.39,60133547.482,0,404335509504.0,0.0,27145357712.498,0.0,5686.479
run_1_repetition_9,DONE,200,code-millenials-34b_temp_0.0,61,138.691,137189724.699,50652743.663,0,404335509504.0,0.0,27145879552.0,0.0,3839.301
run_2_repetition_9,DONE,200,code-millenials-34b_temp_0.0,79,162.512,162176306.744,63429691.021,0,404335509504.0,0.0,27146608846.31,0.0,4205.012
run_3_repetition_9,DONE,200,code-millenials-34b_temp_0.0,63,175.519,176864858.739,73325732.151,0,404335509504.0,0.0,27147043990.28,0.0,4588.483
run_4_repetition_9,DONE,200,code-millenials-34b_temp_0.0,90,193.523,198168872.055,87251247.493,0,404335509504.0,0.0,27150271102.283,0.0,6468.342
run_5_repetition_9,DONE,200,code-millenials-34b_temp_0.0,53,156.5,163349075.608,75906779.582,0,404335509504.0,0.0,27148683671.51,0.0,5060.305
run_6_repetition_9,DONE,200,code-millenials-34b_temp_0.0,66,149.697,158963085.813,77264312.171,0,404335509504.0,0.0,27149621968.896,0.0,4980.025
run_7_repetition_9,DONE,200,code-millenials-34b_temp_0.0,52,172.317,185347573.005,93946023.237,0,404335509504.0,0.0,27154913158.971,0.0,4474.64
run_8_repetition_9,DONE,200,code-millenials-34b_temp_0.0,16,173.524,189286340.948,100017660.998,0,404335509504.0,0.0,27187656621.514,0.0,5785.553
run_9_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,4,139.293,154135177.317,84443898.859,0,404335509504.0,0.0,27154517640.436,0.0,3703.893
run_10_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,61,155.106,172959577.519,97819562.311,0,404335509504.0,0.0,27153221481.761,0.0,3993.021
run_11_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,79,166.517,187707803.743,109700664.413,0,404335509504.0,0.0,27152416723.799,0.0,5287.436
run_12_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,63,100.065,114553945.34,68801245.59,0,404335509504.0,0.0,27152875087.554,0.0,3336.105
run_13_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,90,165.512,191357078.071,117921293.788,0,404335509504.0,0.0,27158016948.651,0.0,5112.681
run_14_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,53,152.505,178930797.738,113398815.989,0,404335509504.0,0.0,27155086287.749,0.0,4932.164
run_15_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,66,157.901,187928544.543,122243311.718,0,404335509504.0,0.0,27156796111.777,0.0,5086.582
run_16_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,52,173.714,209842131.281,140090317.544,0,404335509504.0,0.0,27160683851.917,0.0,5195.372
run_17_repetition_9,DONE,200,speechless-codellama-34b_temp_0.0,16,195.94,239290759.125,164149184.962,0,404335509504.0,0.0,27193757357.798,0.0,5899.941
run_18_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,172.723,214078491.058,150656315.707,0,404335509504.0,0.0,27157510193.72,0.0,5473.838
run_19_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,256.175,321729124.401,232766085.705,0,404335509504.0,0.0,27157084473.111,0.0,7252.957
run_20_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,172.519,219663767.25,163149047.969,0,404335509504.0,0.0,27157118255.407,0.0,4974.106
run_21_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,228.559,295502386.61,224555886.055,0,404335509504.0,0.0,37632044629.93,0.0,7051.591
run_22_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,183.124,232782813.723,186259580.413,0,404335509504.0,0.0,27161460642.198,0.0,4754.507
run_23_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,157.103,1596300.355,164634997.072,0,404335509504.0,0.0,27160397420.645,0.0,5240.424
run_24_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,149.105,4144059.423,160853011.96,0,404335509504.0,0.0,27160647161.831,0.0,4893.898
run_25_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,175.321,8247664.378,194796158.12,0,404335509504.0,0.0,27166549101.631,0.0,5879.423
run_26_repetition_9,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,173.717,11357964.544,198851854.971,0,404335509504.0,0.0,27200531397.149,0.0,5518.657
run_0_repetition_10,DONE,200,code-millenials-34b_temp_0.0,4,178.728,14805570.718,210468721.145,0,404335509504.0,0.0,27163220208.268,0.0,5538.626
run_1_repetition_10,DONE,200,code-millenials-34b_temp_0.0,61,138.092,13476980.437,166827023.236,0,404335509504.0,0.0,27163388448.555,0.0,4012.203
run_2_repetition_10,DONE,200,code-millenials-34b_temp_0.0,79,167.71,18581264.761,207238151.803,0,404335509504.0,0.0,27164603245.714,0.0,5087.039
run_3_repetition_10,DONE,200,code-millenials-34b_temp_0.0,63,178.928,23089873.915,227031460.108,0,404335509504.0,0.0,27165515684.571,0.0,5857.707
run_4_repetition_10,TODO,200,code-millenials-34b_temp_0.0,90, , , , , , , , , 
run_5_repetition_10,DONE,200,code-millenials-34b_temp_0.0,53,154.702,26496802.623,4281986.78,0,404335509504.0,0.0,27165769104.351,0.0,5193.05
run_6_repetition_10,DONE,200,code-millenials-34b_temp_0.0,66,148.905,28081710.93,8672273.768,0,404335509504.0,0.0,27167001668.633,0.0,4885.029
run_7_repetition_10,DONE,200,code-millenials-34b_temp_0.0,52,173.716,35268872.507,15283752.716,0,404335509504.0,0.0,27172230019.237,0.0,4957.218
run_8_repetition_10,DONE,200,code-millenials-34b_temp_0.0,16,173.72,38387782.372,21076494.534,0,404335509504.0,0.0,27205363542.51,0.0,5833.417
run_9_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,4,145.096,34748478.435,22281546.276,0,404335509504.0,0.0,27169942729.42,0.0,4823.328
run_10_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,61,156.905,39903591.146,28642427.176,0,404335509504.0,0.0,27169763583.349,0.0,4728.85
run_11_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,79,168.515,45249188.399,35758519.992,0,404335509504.0,0.0,27170767449.782,0.0,4559.229
run_12_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,63,100.268,28059877.319,23811744.277,0,404335509504.0,0.0,27172070866.195,0.0,3301.124
run_13_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,90,166.315,48541384.712,43727441.39,0,404335509504.0,0.0,27175023064.048,0.0,5037.435
run_14_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,53,155.903,47795264.675,45662396.931,0,404335509504.0,0.0,27174826854.597,0.0,4240.769
run_15_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,66,158.099,50714376.619,50885942.039,0,404335509504.0,0.0,27173278311.434,0.0,5261.285
run_16_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,52,173.909,58686656.571,61443963.019,0,404335509504.0,0.0,27178779150.696,0.0,5400.679
run_17_repetition_10,DONE,200,speechless-codellama-34b_temp_0.0,16,174.117,61954420.246,67321947.662,0,404335509504.0,0.0,27211794403.817,0.0,5597.451
run_18_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,168.712,62564104.569,70450426.486,0,404335509504.0,0.0,27174775828.601,0.0,4365.414
run_19_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,251.176,96052052.929,113026558.056,0,404335509504.0,0.0,27175100282.399,0.0,6489.439
run_20_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,178.526,71342380.62,86910390.621,0,404335509504.0,0.0,27176068817.611,0.0,5951.592
run_21_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,209.338,88349960.469,109829526.123,0,404335509504.0,0.0,37015543741.557,0.0,6943.187
run_22_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,184.526,81704644.344,103591912.717,0,404335509504.0,0.0,27179253680.208,0.0,5789.316
run_23_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,152.097,70311618.709,90530106.778,0,404335509504.0,0.0,27178563186.226,0.0,5107.129
run_24_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,150.298,72158749.319,94089504.716,0,404335509504.0,0.0,27178874295.246,0.0,5010.309
run_25_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,173.315,85628270.726,113527624.342,0,404335509504.0,0.0,27184470261.382,0.0,4448.232
run_26_repetition_10,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,172.72,87071964.809,117960865.201,0,404335509504.0,0.0,27217872642.664,0.0,4503.729
run_0_repetition_11,DONE,200,code-millenials-34b_temp_0.0,4,176.119,90614427.378,125283975.469,0,404335509504.0,0.0,27181515286.059,0.0,4602.128
run_1_repetition_11,DONE,200,code-millenials-34b_temp_0.0,61,135.69,71642252.139,100414376.314,0,404335509504.0,0.0,27181315126.212,0.0,4496.8
run_2_repetition_11,DONE,200,code-millenials-34b_temp_0.0,79,166.512,90871195.509,128294089.229,0,404335509504.0,0.0,27182058581.947,0.0,5585.117
run_3_repetition_11,DONE,200,code-millenials-34b_temp_0.0,63,179.515,101584095.588,144470082.999,0,404335509504.0,0.0,27182733455.519,0.0,5968.628
run_4_repetition_11,DONE,200,code-millenials-34b_temp_0.0,90,192.928,113368807.404,162232742.802,0,404335509504.0,0.0,27185084712.812,0.0,6303.926
run_5_repetition_11,DONE,200,code-millenials-34b_temp_0.0,53,153.309,93183343.071,134158343.708,0,404335509504.0,0.0,27185009162.667,0.0,5052.223
run_6_repetition_11,DONE,200,code-millenials-34b_temp_0.0,66,148.902,92732563.574,134597774.959,0,404335509504.0,0.0,27186444348.397,0.0,3995.583
run_7_repetition_11,DONE,200,code-millenials-34b_temp_0.0,52,176.116,111716060.431,164035350.435,0,404335509504.0,0.0,27191989932.989,0.0,5362.223
run_8_repetition_11,DONE,200,code-millenials-34b_temp_0.0,16,173.523,113168998.607,167364515.811,0,404335509504.0,0.0,27225493607.696,0.0,5533.419
run_9_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,4,141.292,94592086.877,140708363.404,0,404335509504.0,0.0,27188792447.277,0.0,4099.56
run_10_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,61,156.304,106207923.128,159637133.736,0,404335509504.0,0.0,27187888431.407,0.0,4420.147
run_11_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,79,168.916,116804535.043,177218844.778,0,404335509504.0,0.0,27187982355.366,0.0,4357.668
run_12_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,63,99.671,70153455.47,107203575.543,0,404335509504.0,0.0,27189557477.376,0.0,3292.796
run_13_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,90,165.114,117965307.66,181408307.965,0,404335509504.0,0.0,27193026711.062,0.0,4640.342
run_14_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,53,154.098,112647504.801,174072600.429,0,404335509504.0,0.0,27190026966.881,0.0,5019.737
run_15_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,66,156.311,116248439.758,180930442.305,0,404335509504.0,0.0,27189907989.579,0.0,4108.581
run_16_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,52,174.331,132228453.659,207027559.763,0,404335509504.0,0.0,27195799296.293,0.0,5826.744
run_17_repetition_11,DONE,200,speechless-codellama-34b_temp_0.0,16,173.521,134952718.551,211955282.341,0,404335509504.0,0.0,27228869140.621,0.0,5617.269
run_18_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,169.714,134603721.43,212628027.562,0,404335509504.0,0.0,27195017635.238,0.0,4429.002
run_19_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,254.169,205497630.75,327256150.068,0,404335509504.0,0.0,27195320104.252,0.0,7200.829
run_20_repetition_11,TODO,200,wizardcoder-33b-1.1_temp_0.0,79, , , , , , , , , 
run_21_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,213.542,181351539.995,10618897.923,0,404335509504.0,0.0,37103768862.413,0.0,7080.031
run_22_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,184.928,160962503.053,16002128.462,0,404335509504.0,0.0,27201347853.823,0.0,5718.519
run_23_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,152.902,135472005.022,17946457.994,0,404335509504.0,0.0,27198405650.715,0.0,4256.033
run_24_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,149.698,134948901.426,21953812.689,0,404335509504.0,0.0,27200305310.379,0.0,5013.411
run_25_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,171.921,157739393.581,30486561.333,0,404335509504.0,0.0,27204042185.886,0.0,4800.832
run_26_repetition_11,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,174.518,162326925.874,36107384.123,0,404335509504.0,0.0,27237810077.584,0.0,5322.802
run_0_repetition_12,DONE,200,code-millenials-34b_temp_0.0,4,175.318,165657163.809,41705465.209,0,404335509504.0,0.0,27200322021.175,0.0,4565.143
run_1_repetition_12,DONE,200,code-millenials-34b_temp_0.0,61,136.693,131064918.405,36390943.939,0,404335509504.0,0.0,27200326125.314,0.0,4518.132
run_2_repetition_12,DONE,200,code-millenials-34b_temp_0.0,79,168.312,164380382.279,50002793.96,0,404335509504.0,0.0,27200585110.928,0.0,5624.28
run_3_repetition_12,DONE,200,code-millenials-34b_temp_0.0,63,177.522,176216654.631,58309408.679,0,404335509504.0,0.0,27201691058.25,0.0,5039.643
run_4_repetition_12,DONE,200,code-millenials-34b_temp_0.0,90,192.939,195260028.924,70082284.023,0,404335509504.0,0.0,27203960747.197,0.0,6397.405
run_5_repetition_12,DONE,200,code-millenials-34b_temp_0.0,53,155.704,160824580.017,61936773.7,0,404335509504.0,0.0,27202384433.887,0.0,5152.92
run_6_repetition_12,DONE,200,code-millenials-34b_temp_0.0,66,149.101,156132341.02,63523043.262,0,404335509504.0,0.0,27202775958.447,0.0,3839.446
run_7_repetition_12,DONE,200,code-millenials-34b_temp_0.0,52,173.12,183247222.024,78516271.666,0,404335509504.0,0.0,27209078573.767,0.0,5304.309
run_8_repetition_12,DONE,200,code-millenials-34b_temp_0.0,16,173.524,186494691.892,84218783.938,0,404335509504.0,0.0,27244252740.934,0.0,5195.272
run_9_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,4,140.493,153126126.588,72306621.758,0,404335509504.0,0.0,27207336773.818,0.0,3779.491
run_10_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,61,156.705,172918767.086,84993119.294,0,404335509504.0,0.0,27207870998.828,0.0,5239.823
run_11_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,79,168.715,188889654.624,96680647.003,0,404335509504.0,0.0,27209163634.215,0.0,5125.284
run_12_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,63,99.469,112948243.625,59746244.608,0,404335509504.0,0.0,27210489617.956,0.0,3125.112
run_13_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,90,165.71,189893224.932,103568839.22,0,404335509504.0,0.0,27212563601.581,0.0,4477.567
run_14_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,53,150.302,173757536.988,97908165.229,0,404335509504.0,0.0,27210315430.587,0.0,3911.906
run_15_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,66,157.711,184139263.336,106989458.204,0,404335509504.0,0.0,27211606031.554,0.0,4910.909
run_16_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,52,174.722,207045923.724,124109924.25,0,404335509504.0,0.0,27216841352.338,0.0,5638.806
run_17_repetition_12,DONE,200,speechless-codellama-34b_temp_0.0,16,173.721,209412689.077,129419080.059,0,404335509504.0,0.0,27251101545.343,0.0,5786.721
